user_id,item_list
7647,15572  3497 21061  4147 22564  3744  7550  1064  6164 19769
7648, 7568 23022 10328 25837 24423 15903 17666 16513  8396 16842
7649,  180 12061 25071 15063 20582 18769  3826  4561 23299 16503
7650,15967  5328 11624 14535 15257   332  5827 23129  9103  7100
7651,21577  4351 17198  1685    20  1005 11475 16577 19852 23763
7652, 9631 11719  1561  5911 19234  2537 24315 19564 13099 12755
7653,19976  8544 11083 21911  9327  8769 10746   981 20464  4640
7654,14518  8043 11216  2459 22369  9783 14070 12755 18347  5661
7655,24075  9438  9660 25675  5942 19089  6873  2841 12061 22554
7656, 9438 13080 24352 17364 10269  2705 13260 25365 19118 13635
7657, 2507  2835 22056  2072 10432  8395 20199    53  9663   359
7658,25407  2426 10594 23154  7727 10834  1583 16906 12818 18392
7659,19461  4437  2236  7495  6816 16206   733 19872 24075 17005
7660,17517  7144 25702 20460 19550 15903 17586 22636  5272 17315
7661, 1170  8805 23274  1959   802  3468   803 11627 19445 19737
7662, 9438  3016 14060 10395 20412  6018  2502  9798 16738 20146
7663,11792  5717 13030  9315 11987  9284 23711 10450 17162  2333
7664,21890 11360 10789  6926 20856  6754  9050 14418  4105 22787
7665,11830 10590  5497 19331 13226 14064 18371 25539 10778  4022
7666, 3630  1573  3408 14827 23004 18882 18462 20367  9615 10625
7667,12311   433  8937  7639 10404  6239  5781 15334 12061 22063
7668,25407  2426 13136  9555 12050  9322 23154 15691  4980  8316
7669, 4620 23536  5717  2868 12341 23711  6088  2333  9284 15327
7670,10496 17973 18505 19288 25395 21087  1879 21271 15146 17518
7671,14406 13686  9530  1097 15993 13867 25409  8987  3905  9679
7672,10269  9438 25675 12061  9851  5942 19089  2533 18317 22554
7673,17731 15780 22164 19114  7483 21174 24525 19968  4013 21818
7674, 3037 13424  8558   497  8709  3456 12048 13231 14315 13502
7675,17209 22010 25407 18452 23154  2426 11991 12050  9555  9733
7676,10653 19427 15013 11689 25250  3092 21387 22440  1727 14330
7677,10311 23086 12759  7350 13886 12714 22079  3775 21770 13520
7678,12467 13129 18391  5158 14878 25413 23202  7109 14684  3388
7679,10162 23468 24720  7363 13226 24217  6446  2888  2324 22098
7680,16150 17143  5367 19994  6734 14807 23760 13094 21920 16053
7681,  557  5905  5982  2760 21801  9138 10540 11208    82 25394
7682,24857 10975  9032 19517 17171 24643  7999 21997  7491 23378
7683,  925  1783  3813  7564  8685  9606  1011 19166 15713 20746
7684,11682 12346 21375  8052 10927 14820 21099  5940 13945 12680
7685,25675  9851  9438 11792  5717 25260 23711  2333 15564 23536
7686,25407 19089 15691 16928 18430 23154 10834  6734  2426  9555
7687,23600  7494 16630 12409  2665  8894 17723 23481 19480 19709
7688,10269 25675  9438 12061 19089  9851 22554 10786  5942 18984
7689,24835 12320  1528 24355 17326 22885 19444 21159  5321  2120
7690, 2836  7920  1024 12387  7690  1982   583 22572 19991 13407
7691,24075 25675  4218 10139  8346 19152 13231  5942 10269 20986
7692, 1803 19007 12230  5283 21624  1700 21677  3658 18154 20066
7693, 6239  5562 15006  4504 24104 15082  7474 24075   275 21527
7694,24577 16919 24105 21111 18742  6099 22133 11307 11899 18000
7695, 7836  2210 25779 20565  5154 19792 22923 12375 21184 13051
7696,19007 14528  2219 12288 25200 21624 11650  8724 24075 22622
7697,11285 24209  1635 17761   399  8656 16412  8033  5316 20998
7698, 4766 11706  3059 23256  6239 21093 19839  7474   129 19658
7699,10269 25675 25183   359  5153 16642 22554 17637 16324 13532
7700,23916   474  3882  7698 21552  1515 20898 18272  1754 16514
7701,21373 12714 23086 25834  4517 10311 19823 24999 20020 20383
7702,11737 11436 14879  7651 20343  1125 16187 25201  1295  2908
7703, 7006 12591   614   983 10640 11533  8143 21476 21577 12992
7704,25770 23109   183  1566 13686  9679 14591 18496 11357 14207
7705,16567  2507  6253  2696 13050 25348 18957 13194 25517 25957
7706,24075 16286  1863   107 14821 19025 20593  8560  1026  2357
7707,  388  5491  9285  2326 11802 20083  6013 11323 24300 11979
7708,24948 13514  7114 13226   484 16267 22680 13669  9782  2001
7709,25407  9555 15691 23154 10834 20949 10981  1583  7414  8990
7710,24075 25675 25740 18293 22554 20148 22128  8544 10786 10269
7711,15691 23154 10594 10834  1583  6734 17156  7991  9701 16906
7712, 8544 15887 18293 21583  2590  5204 22750 15422   364  7200
7713, 5424 15197 18486 11307 16919 24105 14282  3127 13632   974
7714,10269  8052  9855 25675  9438   964 24950 16362  4486 10786
7715,14684 19970   800 19874 25201 20308 19631 10418  4502 17668
7716,10269  9438 25675  4502 14253 12211 12061  9851 22554 10786
7717, 4423 25239 12195 23981    43 22438  3759 10762 16317 11719
7718, 3037   497  9769 12048  8709 15559  4936  5032  7611  6358
7719, 2426 23154 10594 15691 19089  7494  6327  9322  6734 12409
7720,14684 19874 22653 20308 10940  6612 18419  4257 10418  6329
7721, 5032 12158 13609 25342 18793   497  8097 11558 20333 23328
7722, 4502 24355 20308 18419  5581 10418 17668 11737 14137  6612
7723,20735 23369  2122 15234 18778  1722  7934 22507  5414  7607
7724, 6780  9544 24176  1518 20973 10954 24740  2002   526 20779
7725,19089 12409 19709 11730 19480 24300 14895  7494 17723  2665
7726,11558 25342 17724 12158 15151   274 11154  8709 17586  2770
7727,19089 15099 11697  2821  2665 11250  1442 23600  1700  5830
7728,20308 18419 10418  4257  5581 22653  6612 19879  7883 11737
7729,25407 15691 22121  9992  1542  7963 24307  8990 23154 10594
7730,10496 11988  3431  4575  9800  3360 24491 15798  6329  9843
7731,24426 12759 19825  5952 18452  3896 19948 25080 12091 10779
7732,25407 10594  2426 10792  1583 23133 10834 18392  9555 23001
7733,10269 25675  9438 12061  9851 22554 10786  5942 23799 25407
7734,18893  2697 24485 24328 22000  1939 25902 20586  4779  9847
7735,  780  7997  3235  7507  1158  4407 21300 17327  1876 14658
7736,24075 22554  9438 17681 18293 12923 25260 10786 12061 10269
7737,17558 18497  9819 13391  8563 22891 18106  7426 14684 20175
7738,13541 15327  2333 23711 15459  9284 12341  9029 19781 11792
7739,12706 20559  4891 20078 15231 11185 21182 21266 15054  8405
7740,13502  8558 14315 20747 13789  8654 13182 25675 10540 11940
7741,18656 12230 13433 25209 21624   158 19281 19007 19846 16011
7742,11792 12061 18692 23127  5717 13658  9438 21975 11731 22830
7743, 3037 20300 23697  5032 11419 18793  7611 12048 12891  7267
7744,17277 19167 20108 19981  1600  8512  8251 14291  2292  1034
7745,20043   328  6336 22985 15017 14605 16857  3148  1947  9943
7746, 2846 13673 22248 11867   838  3654   908  2808  6037  2106
7747,16040 16017  9851  9947  8655 22138   942   561 21883 10786
7748,  800 19970 12501 11533 15666 19875 20226 25596 14653  7691
7749,13552 24075 24985 25365 24033  4115 23067 23534 13433 10269
7750, 3551  2492  6878  2426 10345 12050  8316  9322 18452  1056
7751,25846 21281 25868  6566 25501 19480  3572 18196 16363  3286
7752,22359 14418 25903 14717 12293  9386  3778 20171 22003  6926
7753,24070  4280 23621 14684  7489 18696  7547 22653 12182 11083
7754, 1141  3948 16035  3929   929 11119 10277 18193 24481  3296
7755,24075 16282 14048 25675 19089 10269  7494 22554 16630  5942
7756, 4620 15830 22300  5717  1611  9412  7885 17388 25648 12524
7757,25407 10594 23154 17143 10834  6734 15691 21355  8574  9555
7758,18790 25491  3804  1876 15587 17115 24015 19451 10717  9312
7759, 9591  8709 25846 24093 18122  5713 13628  1960 25342 12801
7760,20473 20032 19852  7995  7310  2029  5584 22305   348  5942
7761,20308 14684 19874 10073 24197 11452 13628 12840  5717 24355
7762, 9000  4088 21521  3184 18346 11566 13617  6861 24976 12274
7763,20591 24675 15330 20163  8532 22739 21707 13756   256 17145
7764,22801 13663  9477  8360  2761 23992  4366  5952 17951 25315
7765,13763 17558  8295 25702  5815 19518  9741 20460 10747   592
7766,15067  2809  9326 15724 14462 19636 13594 13074 25186  9951
7767,10609 22453  3045 13162  3168 15206 19714 15824  2506  2814
7768,15006 19480  3934 23628 18300  6239  2060 19524  8059 25740
7769,22335   601  2235 12629  8516   819 18285 22525 10183 18776
7770,22065  7093 12591 23851  8023 10727 21512  4855  1345 17070
7771,20609  8272  5094 10753 20553 14272  3449 17879 10062 11213
7772,  239 12669 17519 19376 19528 17117  4948 18019  6162 19449
7773,   44 12453 15275 23426 20800 24677 12839 12257  9035  7553
7774,19089 24209  7494 25873 11658 20095 18984 12409 18930  9664
7775,21469 17400 19850 18689  7728 19325  8535 25568  8990 25310
7776,17799  2523 21693 15031  7776 14466 14625 16391 15777 15979
7777,24657 23279 19874  4502  4983 24781  6198 10439   608 24394
7778, 4573 12209  4709  9849  3659 15784  7003 22867  2435 24805
7779,22833 13636  1822 16914 17023 10197  1709 12148 12605 15357
7780,24075 22554  9438 18953 18293   487 12923 25018 25260 10786
7781,25407  2426  4549 12914 15691 24577  6878 23414 10908 13931
7782,19089 20146 12409  2665 16630 23600  8894 19709 19480  8431
7783,14002 10352 15625  4825 10419 11484  2808  3677 20858 14965
7784, 5078  8395  2835 17637 21177 25957 11459 14684 11242 19426
7785,25596 11533  4541 25133 19875  5053 20974  8984  2789  8860
7786,20421  9581  4922  1442 14684  6701 22500  4119 17798 23141
7787, 4505  6802 22971 13460  6673 15732 10570 17744  7174 10397
7788,12061 25674  9290 19709 20146  8894  8740  2665 25071  8431
7789, 7494 10269 19089 25675 22121 15455  9438 15257 16630 25071
7790,20345 20553 16324  6652 13721  2835 25162 24711 15651 18512
7791, 9438 24075 25675  5942  1888  8852 12755 16849 11681 22554
7792,22129 19089 15871  2665 23600 17723  7494  1770 22853 11533
7793,15562 23209 12466 17820  1185  8304 19436 18489 24109  2713
7794,24293 19474 13294 22121  5469 14877 22840  2354 17585  6973
7795,21139  5084 13388 23864 12271 16489  1547 22891 17664 11871
7796, 7144 22075  8318 25083  5027  9092 12223  5272  4654 20514
7797,19089 20146 12471    13 23244 19480 23600 21714  7494 12409
7798,25675 18293 24075  9438 22750 25463  7728 12923   561 14595
7799,19281  5877  3527 20013  1959 21624 22076 25458 21417  1798
7800, 7460  7175  3630 17789  1573 10747 14827 12759 17586  3901
7801,18060  7965 12227 18636  8529 24475  8896 17517 15903  8331
7802, 6933  1391  7942 23204 21786 13597 23778 13070  3875  8255
7803,16531 22554 19529 21341  8159 25817  1817  1515 19850 13368
7804,16624 12718  3931 11842  7835 21047 17148 15236 17891 13176
7805, 8544  4779 21238 19922  3286  1028  9732 17885 20586 10979
7806,10994 25741  5815  8396 17218  4790 16335 21784 17664 14539
7807, 9438 21388 22986  4115  4183 11623 20102  6920  3282  5756
7808, 2060 12857 14019  4431  4364 18146  3768  8694 20315 11919
7809,20969 25407 18331 23880  1770  9992 11838 13293  3382 11533
7810,12211  3010  9699 20438 20701 25205  3509  4846  6151 15743
7811,23258 23536 18190  5717  1785   999  4620 23711 16878  9493
7812,20496   141 22511 20148 21552 17322 25505  7639  6599  7646
7813, 2426  1068  2236  9089 25407  7063 19874  7908  3497 13928
7814,15459  2333 22646 23536 21854 23711  9218  2868 11792 13541
7815,  683  4342  9654 20723 16279 25951 24274  6131  3188 16053
7816,19089 20146 16630  8431 11658 23600 17723 25873 20095 19480
7817,24075 23628 25675 21527  5562 15006 10269  8741 22554 15709
7818,25675 19089  5942 12061 16830 22554 21527  5562 23799   275
7819,23618   625  3913 22204 18710 18994 24032 22006 22731 12563
7820, 5207 18930 16630  7363 11091 20095  7494 10075 19089  5522
7821, 2492 18452 25407 18392  2426  8097 23154 23086 22848 12050
7822,14382  7728 12538 15954  9515 10501 25880  9453 15891 21446
7823,13711 22010 10981  2492 23154  2426 11340  9322 25407 20456
7824,24075 14684 24666 19792  9438 25779 10269 24431 19874 25382
7825,18426 21321  8654  7940  9223 13231 20065 13182 16941 14488
7826,23154  2426  6734 17156 25407  9322  1583 10792 10834 17249
7827,23628 21527 23956  8555 16883 14173 18132   275   498 15732
7828,23154  2426  6734 25407 17156 10834  1583 10792  9322 22848
7829, 5952 10792 11533 21920 11099 13503  5108 22669     5  3447
7830,13541 23536 11792 25675  2333 21854  2134 24075  6088 12061
7831,24477 11832 19874 14494 15363 10418  5581  3561  7810  4502
7832, 5625 14104 12230  7839  6600  8805  8626  4805 19742 20857
7833,24108 18672  9642 13430 18906 25722  8639 14424  8006 25017
7834,14348  4407 24561   503 20884 17327 12494  6556 20796  4364
7835,11792  2333 23127  5717 21854 13541 12061 23711  4620 23536
7836,16641 18859 12227 24475  8896 14354  5295 16712 18065 23060
7837,25741 22891  6587 24156   862  1566 13867  8987 18333   592
7838,19518 16489 23197  8396  5815 25741 17720 11994 25917 12040
7839, 6973 13294  7363  7063 16651 10075 17371  2679 17511 10914
7840,11295 19089  5044 13833 18317 24847 24075 18173 15691 20146
7841,14431 13627  3052 12000 12986 11100 23460 22185 23180  2316
7842,11658 16630  8431 25873 18984 11091  6523 19525 12466 17018
7843,19862 24865 18936 19792 22153  1199 13445  6987 17092  8664
7844,15691 25407 10594  2426  9555 10908 13711 25138  1583 23154
7845,18512 14684 21857  9327  8395 13374 11083 23179 15196 15520
7846,19089 20146 17723  8894 12119 19480 20095 23481 19525 12409
7847, 6724  2228 11643 25218 11651 13676 21496  4088  7762 24976
7848, 1863  7266  4620 13541 15327 18190  4940  8560  5717  7274
7849,25740  8158 19398 23410 24104   817 21518 10570 15082  2476
7850, 3456 13231 13424 13502 13789 13182   557  8654 20747  2760
7851, 9135 21248  7839 22622 11702 13319 20212 24075 17915  8805
7852, 6584 25652  5168 12311  2345  4504 21680 16850 25740  8754
7853,24049 18892  9329  3155 24085 10419 25629  6612 11114 23428
7854,14684 19874 22653 24355 18419 20308  4257 10418 15363 20553
7855, 9851  8544 12061  5717 23711 24075 20148  9029 23666 23127
7856, 3037 15903 25693 11506 13661  8709 18636   497  3971  2560
7857, 2426 25407 23154 10594 11533 18392  9555  2492  5952 22010
7858, 8097 24577 11242 21105 15372 20345 18359 17070 19429 12289
7859, 2001  7103 13226 12764  6397  3823 20688  6446    13 12471
7860,13136  9733 12050     5 11340 25407 18382  2426 21068  9322
7861,17541  7012 14354  6164  3085 14962 13294   103 12134   681
7862,15515 15579  1116 14325 15988 23007 12798 13671 19726 19976
7863, 3338 13855 12568  3278 10099 18719 15707 21501 19455  5048
7864,14253 20321 13686 24444 19220  3968  1211  7996 13867  5540
7865, 1863  9591  6088 14418 25903 14373 22646  5751 13987 20856
7866, 2304  2835 14684  8395 14219  6652 24711 17637  5078   944
7867,  726  9516 11453  2969  4359 21399 19782 21597 12284  2556
7868,12364  1647 24548 25125  3257 24345   678  4845  5436 21534
7869, 1358 23774 12786  6212  2118  5952  3737 11533  8048 25596
7870,11557 11900  1628  7147 21769 15784 19584  4729 16259  9174
7871, 1230 10722  8712  6440  8578  4787  6179  8926 15828 22071
7872,20308 14684  1173 19874 10073 24197 13628  3644 23572 24355
7873, 8544 20108   466 24410  1863  4966 11384 20148  2267  8920
7874,24586 15522  4552  1868 15367 15565 17170 17407 21252 14918
7875, 2426 23154 25407 10594  9555 15691  6878  9701  7991 16928
7876,18630 16119 14900  1555 10810 18981 19692 23882  5974 18952
7877,22733  7178  9078  6337  3930  5927 15919 25058 16461 16389
7878,22759 10110 19739   916 21236 17953  1863 16382 25009  5843
7879,21346  9535 18045  1863 11730 15113  2007 13628  4603 21741
7880, 5032 18793   497 13609  8709 20300 12048 20333 15559 23328
7881,21195 22635  5607 15597 23141 15769  5793  4188  8443 17299
7882,10452  6021  7479 17612 19793 24484 10446  2840  3234 22637
7883,13885 16761  5467 10865 10072 22847 18646 24075 14684 21498
7884, 9851 24075   561 25675 18293 24472 19564  8379  6610   466
7885, 3488  4502  3607 11500  4602 24355   954  1634 23645 13433
7886, 3497 21061  8986 24429 19070 13097  1846 16880  7550 20422
7887, 7823  9683 10907 10727 18747 12591 18437 17233 13097  5603
7888,22260 15727 19163  2134  6401  1007 17396  5548 19118  5746
7889,18893 24597 17206 22473  9591 24328 17927  6426 22300 20586
7890,13764 18893 16281 17162 12061  9851 20586 24075 24328  3114
7891,24075 12923  7826 17465 18293 25463 10301  1842  9438  4512
7892,12061 24075 25675 23711  9438 13867 13363 22554   773  5717
7893,12983 14454 24908 20496 24621   133 20148 24224 11796 19120
7894, 4502 14684  5581 24355  4257 10418 14137 19879  1714 21052
7895, 9531  7568  5150 17216 17546 15196  9511   678  3971 13070
7896, 1425  9591 20432  7123 23898  8920 17765 15906 20971  5942
7897,25407 23154 10594  1583  2426 10834 15691 17156  9322 21920
7898,13789  5905  8558 14488  3456 21051 13424  8654 20747 13055
7899, 2646   273  6213 15477 23781  4919  7156 16551  6123 16974
7900, 9859  1816  9018  9417  6973 21753  4813  5447 18704   229
7901,13074 21751 12061  3810 25354  2810 20572 20950 23043 25381
7902, 9555  1583 10834  6734 16928 17156 16906 18392 23141  7991
7903,22998  3145 22308 19089  2554 18169   336 17942 12389 19480
7904,15674  7115 24423 19486 14704 12844  4370 18709 10636  2778
7905,12061 10248 23366 16949   942  9116 25675   773  9661 18293
7906,25030  1985  8544  5746 13715   379  8283  8530 24854  7808
7907,23895  1005 10311  2492  2426 17877 12165 23086 20656  9017
7908,17407  1898  5626 14172  6264 16968 15522 10175 19691  3090
7909,21552 20148 22653  9591 14684 20496 23536 19874  9284 16878
7910, 4183  2428 19787  3880  3282 21127 18134 11683 20102  9126
7911,25645  7708 16827  3621  8667 14632 13207  5942 10377  4662
7912, 5977 12149 23561  6975  3504 14249 12100  1263 18816 17545
7913,15691 23154  9555 10594  6327 10834  1583  8097 17156 17209
7914, 2516 17844  5165 25260 10276 17355  3372  2560 15115 23429
7915, 2238  2835 22995 16470 22053  9296  7249   960 17270  1676
7916, 5998 25191  3025 23977 12340  2154  3935 22418  9766   329
7917, 5945 10269  9941 25675  9438  2072  2919 15184 19915 24515
